timetable_id,train_number,section_id,track_id,direction,scheduled_entry,scheduled_exit,transit_duration_mins,headway_buffer_mins,source
TT-5950,19862,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 13:49:00,2026-10-02 15:04:00,75,8,SIMULATED_COA
TT-5951,19862,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 15:14:00,2026-10-02 16:03:00,49,8,SIMULATED_COA
TT-5952,19862,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 16:08:00,2026-10-02 16:50:00,42,8,SIMULATED_COA
TT-5953,19862,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 16:52:00,2026-10-02 17:49:00,57,8,SIMULATED_COA
TT-5954,19862,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 17:59:00,2026-10-02 18:15:00,16,8,SIMULATED_COA
TT-5955,13390,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 12:18:00,2026-10-02 14:03:00,105,8,SIMULATED_COA
TT-5956,13390,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 14:05:00,2026-10-02 15:20:00,75,8,SIMULATED_COA
TT-5957,13390,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 15:30:00,2026-10-02 16:19:00,49,8,SIMULATED_COA
TT-5958,13390,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 16:29:00,2026-10-02 17:11:00,42,8,SIMULATED_COA
TT-5959,13390,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 17:21:00,2026-10-02 18:18:00,57,8,SIMULATED_COA
TT-5960,13390,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 18:28:00,2026-10-02 18:44:00,16,8,SIMULATED_COA
TT-5961,14324,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 16:02:00,2026-10-02 17:47:00,105,8,SIMULATED_COA
TT-5962,14324,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 17:49:00,2026-10-02 19:04:00,75,8,SIMULATED_COA
TT-5963,14324,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 19:14:00,2026-10-02 20:03:00,49,8,SIMULATED_COA
TT-5964,14324,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 20:08:00,2026-10-02 20:50:00,42,8,SIMULATED_COA
TT-5965,14324,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 20:55:00,2026-10-02 21:52:00,57,8,SIMULATED_COA
TT-5966,14324,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 21:57:00,2026-10-02 22:13:00,16,8,SIMULATED_COA
TT-5967,17185,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 02:18:00,2026-10-02 03:52:00,94,10,SIMULATED_COA
TT-5968,17185,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 03:57:00,2026-10-02 05:04:00,67,10,SIMULATED_COA
TT-5969,17185,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 05:06:00,2026-10-02 05:50:00,44,10,SIMULATED_COA
TT-5970,17185,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 06:00:00,2026-10-02 06:37:00,37,10,SIMULATED_COA
TT-5971,17185,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 06:47:00,2026-10-02 07:38:00,51,10,SIMULATED_COA
TT-5972,17185,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 07:48:00,2026-10-02 08:02:00,14,10,SIMULATED_COA
TT-5973,12765,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 11:20:00,2026-10-02 11:34:00,14,10,SIMULATED_COA
TT-5974,12765,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 11:36:00,2026-10-02 12:27:00,51,10,SIMULATED_COA
TT-5975,12765,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 12:29:00,2026-10-02 13:06:00,37,10,SIMULATED_COA
TT-5976,12765,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 13:11:00,2026-10-02 13:55:00,44,10,SIMULATED_COA
TT-5977,12765,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 14:05:00,2026-10-02 15:12:00,67,10,SIMULATED_COA
TT-5978,12765,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 15:17:00,2026-10-02 16:51:00,94,10,SIMULATED_COA
TT-5979,18153,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 15:51:00,2026-10-02 17:36:00,105,8,SIMULATED_COA
TT-5980,18153,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 17:46:00,2026-10-02 19:01:00,75,8,SIMULATED_COA
TT-5981,18153,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 19:06:00,2026-10-02 19:55:00,49,8,SIMULATED_COA
TT-5982,18153,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 20:05:00,2026-10-02 20:47:00,42,8,SIMULATED_COA
TT-5983,18153,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 20:49:00,2026-10-02 21:46:00,57,8,SIMULATED_COA
TT-5984,18153,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 21:48:00,2026-10-02 22:04:00,16,8,SIMULATED_COA
TT-5985,14542,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 15:37:00,2026-10-02 15:49:00,12,15,SIMULATED_COA
TT-5986,14542,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 15:51:00,2026-10-02 16:35:00,44,15,SIMULATED_COA
TT-5987,14542,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 16:40:00,2026-10-02 17:12:00,32,15,SIMULATED_COA
TT-5988,14542,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 17:14:00,2026-10-02 17:52:00,38,15,SIMULATED_COA
TT-5989,14542,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 17:54:00,2026-10-02 18:52:00,58,15,SIMULATED_COA
TT-5990,14542,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 18:54:00,2026-10-02 20:15:00,81,15,SIMULATED_COA
TT-5991,13631,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 10:35:00,2026-10-02 11:56:00,81,15,SIMULATED_COA
TT-5992,13631,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 12:06:00,2026-10-02 13:04:00,58,15,SIMULATED_COA
TT-5993,13631,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 13:09:00,2026-10-02 13:47:00,38,15,SIMULATED_COA
TT-5994,13631,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 13:57:00,2026-10-02 14:29:00,32,15,SIMULATED_COA
TT-5995,13631,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 14:34:00,2026-10-02 15:18:00,44,15,SIMULATED_COA
TT-5996,13631,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 15:23:00,2026-10-02 15:35:00,12,15,SIMULATED_COA
TT-5997,12378,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 06:31:00,2026-10-02 06:43:00,12,15,SIMULATED_COA
TT-5998,12378,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 06:48:00,2026-10-02 07:32:00,44,15,SIMULATED_COA
TT-5999,12378,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 07:37:00,2026-10-02 08:09:00,32,15,SIMULATED_COA
TT-6000,12378,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 08:11:00,2026-10-02 08:49:00,38,15,SIMULATED_COA
TT-6001,12378,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 08:59:00,2026-10-02 09:57:00,58,15,SIMULATED_COA
TT-6002,12378,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 10:02:00,2026-10-02 11:23:00,81,15,SIMULATED_COA
TT-6003,15892,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 12:33:00,2026-10-02 13:54:00,81,15,SIMULATED_COA
TT-6004,15892,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 13:59:00,2026-10-02 14:57:00,58,15,SIMULATED_COA
TT-6005,15892,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 15:02:00,2026-10-02 15:40:00,38,15,SIMULATED_COA
TT-6006,15892,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 15:50:00,2026-10-02 16:22:00,32,15,SIMULATED_COA
TT-6007,15892,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 16:27:00,2026-10-02 17:11:00,44,15,SIMULATED_COA
TT-6008,15892,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 17:16:00,2026-10-02 17:28:00,12,15,SIMULATED_COA
TT-6009,18295,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 16:56:00,2026-10-02 17:10:00,14,10,SIMULATED_COA
TT-6010,18295,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 17:20:00,2026-10-02 18:11:00,51,10,SIMULATED_COA
TT-6011,18295,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 18:16:00,2026-10-02 18:53:00,37,10,SIMULATED_COA
TT-6012,18295,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 18:58:00,2026-10-02 19:42:00,44,10,SIMULATED_COA
TT-6013,18295,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 19:52:00,2026-10-02 20:59:00,67,10,SIMULATED_COA
TT-6014,18295,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 21:04:00,2026-10-02 22:38:00,94,10,SIMULATED_COA
TT-6015,15395,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 02:41:00,2026-10-02 02:52:00,11,15,SIMULATED_COA
TT-6016,15395,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 02:57:00,2026-10-02 03:39:00,42,15,SIMULATED_COA
TT-6017,15395,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 03:49:00,2026-10-02 04:20:00,31,15,SIMULATED_COA
TT-6018,15395,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 04:22:00,2026-10-02 04:58:00,36,15,SIMULATED_COA
TT-6019,15395,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 05:08:00,2026-10-02 06:03:00,55,15,SIMULATED_COA
TT-6020,15395,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 06:08:00,2026-10-02 07:25:00,77,15,SIMULATED_COA
TT-6021,FRT-0035,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 11:11:00,2026-10-02 13:28:00,137,5,SIMULATED_COA
TT-6022,FRT-0035,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 13:38:00,2026-10-02 15:16:00,98,5,SIMULATED_COA
TT-6023,FRT-0035,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 15:21:00,2026-10-02 16:26:00,65,5,SIMULATED_COA
TT-6024,FRT-0035,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 16:31:00,2026-10-02 17:26:00,55,5,SIMULATED_COA
TT-6025,FRT-0035,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 17:31:00,2026-10-02 18:45:00,74,5,SIMULATED_COA
TT-6026,FRT-0035,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 18:55:00,2026-10-02 19:15:00,20,5,SIMULATED_COA
TT-6027,17884,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 15:09:00,2026-10-02 16:43:00,94,10,SIMULATED_COA
TT-6028,17884,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 16:48:00,2026-10-02 17:55:00,67,10,SIMULATED_COA
TT-6029,17884,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 18:00:00,2026-10-02 18:44:00,44,10,SIMULATED_COA
TT-6030,17884,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 18:46:00,2026-10-02 19:23:00,37,10,SIMULATED_COA
TT-6031,17884,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 19:33:00,2026-10-02 20:24:00,51,10,SIMULATED_COA
TT-6032,17884,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 20:29:00,2026-10-02 20:43:00,14,10,SIMULATED_COA
TT-6033,16049,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 09:22:00,2026-10-02 09:38:00,16,8,SIMULATED_COA
TT-6034,16049,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 09:48:00,2026-10-02 10:45:00,57,8,SIMULATED_COA
TT-6035,16049,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 10:47:00,2026-10-02 11:29:00,42,8,SIMULATED_COA
TT-6036,16049,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 11:31:00,2026-10-02 12:20:00,49,8,SIMULATED_COA
TT-6037,16049,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 12:30:00,2026-10-02 13:45:00,75,8,SIMULATED_COA
TT-6038,16049,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 13:55:00,2026-10-02 15:40:00,105,8,SIMULATED_COA
TT-6039,13208,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 23:11:00,2026-10-03 00:45:00,94,10,SIMULATED_COA
TT-6040,13208,ETW-CNB,ETW-CNB-UP,UP,2026-10-03 00:47:00,2026-10-03 01:54:00,67,10,SIMULATED_COA
TT-6041,13208,TDL-ETW,TDL-ETW-UP,UP,2026-10-03 01:56:00,2026-10-03 02:40:00,44,10,SIMULATED_COA
TT-6042,13208,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-03 02:42:00,2026-10-03 03:19:00,37,10,SIMULATED_COA
TT-6043,13208,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-03 03:29:00,2026-10-03 04:20:00,51,10,SIMULATED_COA
TT-6044,13208,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-03 04:30:00,2026-10-03 04:44:00,14,10,SIMULATED_COA
TT-6045,12045,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 02:17:00,2026-10-02 04:02:00,105,8,SIMULATED_COA
TT-6046,12045,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 04:04:00,2026-10-02 05:19:00,75,8,SIMULATED_COA
TT-6047,12045,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 05:29:00,2026-10-02 06:18:00,49,8,SIMULATED_COA
TT-6048,12045,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 06:23:00,2026-10-02 07:05:00,42,8,SIMULATED_COA
TT-6049,12045,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 07:10:00,2026-10-02 08:07:00,57,8,SIMULATED_COA
TT-6050,12045,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 08:12:00,2026-10-02 08:28:00,16,8,SIMULATED_COA
TT-6051,FRT-0040,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 05:14:00,2026-10-02 07:31:00,137,5,SIMULATED_COA
TT-6052,FRT-0040,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 07:41:00,2026-10-02 09:19:00,98,5,SIMULATED_COA
TT-6053,FRT-0040,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 09:24:00,2026-10-02 10:29:00,65,5,SIMULATED_COA
TT-6054,FRT-0040,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 10:34:00,2026-10-02 11:29:00,55,5,SIMULATED_COA
TT-6055,FRT-0040,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 11:34:00,2026-10-02 12:48:00,74,5,SIMULATED_COA
TT-6056,FRT-0040,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 12:53:00,2026-10-02 13:13:00,20,5,SIMULATED_COA
TT-6057,FRT-0041,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 18:04:00,2026-10-02 18:24:00,20,5,SIMULATED_COA
TT-6058,FRT-0041,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 18:29:00,2026-10-02 19:43:00,74,5,SIMULATED_COA
TT-6059,FRT-0041,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 19:48:00,2026-10-02 20:43:00,55,5,SIMULATED_COA
TT-6060,FRT-0041,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 20:48:00,2026-10-02 21:53:00,65,5,SIMULATED_COA
TT-6061,FRT-0041,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 22:03:00,2026-10-02 23:41:00,98,5,SIMULATED_COA
TT-6062,FRT-0041,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 23:46:00,2026-10-03 02:03:00,137,5,SIMULATED_COA
TT-6063,FRT-0042,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 00:53:00,2026-10-02 01:13:00,20,5,SIMULATED_COA
TT-6064,FRT-0042,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 01:23:00,2026-10-02 02:37:00,74,5,SIMULATED_COA
TT-6065,FRT-0042,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 02:39:00,2026-10-02 03:34:00,55,5,SIMULATED_COA
TT-6066,FRT-0042,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 03:39:00,2026-10-02 04:44:00,65,5,SIMULATED_COA
TT-6067,FRT-0042,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 04:54:00,2026-10-02 06:32:00,98,5,SIMULATED_COA
TT-6068,FRT-0042,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 06:37:00,2026-10-02 08:54:00,137,5,SIMULATED_COA
TT-6069,13792,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 08:53:00,2026-10-02 10:38:00,105,8,SIMULATED_COA
TT-6070,13792,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 10:48:00,2026-10-02 12:03:00,75,8,SIMULATED_COA
TT-6071,13792,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 12:08:00,2026-10-02 12:57:00,49,8,SIMULATED_COA
TT-6072,13792,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 12:59:00,2026-10-02 13:41:00,42,8,SIMULATED_COA
TT-6073,13792,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 13:51:00,2026-10-02 14:48:00,57,8,SIMULATED_COA
TT-6074,13792,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 14:53:00,2026-10-02 15:09:00,16,8,SIMULATED_COA
TT-6075,19847,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 16:45:00,2026-10-02 16:57:00,12,15,SIMULATED_COA
TT-6076,19847,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 16:59:00,2026-10-02 17:43:00,44,15,SIMULATED_COA
TT-6077,19847,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 17:45:00,2026-10-02 18:17:00,32,15,SIMULATED_COA
TT-6078,19847,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 18:19:00,2026-10-02 18:57:00,38,15,SIMULATED_COA
TT-6079,19847,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 18:59:00,2026-10-02 19:57:00,58,15,SIMULATED_COA
TT-6080,19847,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 20:02:00,2026-10-02 21:23:00,81,15,SIMULATED_COA
TT-6081,15805,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 15:11:00,2026-10-02 15:27:00,16,8,SIMULATED_COA
TT-6082,15805,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 15:29:00,2026-10-02 16:26:00,57,8,SIMULATED_COA
TT-6083,15805,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 16:36:00,2026-10-02 17:18:00,42,8,SIMULATED_COA
TT-6084,15805,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 17:23:00,2026-10-02 18:12:00,49,8,SIMULATED_COA
TT-6085,15805,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 18:22:00,2026-10-02 19:37:00,75,8,SIMULATED_COA
TT-6086,15805,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 19:42:00,2026-10-02 21:27:00,105,8,SIMULATED_COA
TT-6087,14041,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 18:30:00,2026-10-02 19:47:00,77,15,SIMULATED_COA
TT-6088,14041,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 19:52:00,2026-10-02 20:47:00,55,15,SIMULATED_COA
TT-6089,14041,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 20:52:00,2026-10-02 21:28:00,36,15,SIMULATED_COA
TT-6090,14041,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 21:30:00,2026-10-02 22:01:00,31,15,SIMULATED_COA
TT-6091,14041,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 22:11:00,2026-10-02 22:53:00,42,15,SIMULATED_COA
TT-6092,14041,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 23:03:00,2026-10-02 23:14:00,11,15,SIMULATED_COA
TT-6093,FRT-0047,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 12:20:00,2026-10-02 12:40:00,20,5,SIMULATED_COA
TT-6094,FRT-0047,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 12:50:00,2026-10-02 14:04:00,74,5,SIMULATED_COA
TT-6095,FRT-0047,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 14:06:00,2026-10-02 15:01:00,55,5,SIMULATED_COA
TT-6096,FRT-0047,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 15:03:00,2026-10-02 16:08:00,65,5,SIMULATED_COA
TT-6097,FRT-0047,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 16:10:00,2026-10-02 17:48:00,98,5,SIMULATED_COA
TT-6098,FRT-0047,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 17:50:00,2026-10-02 20:07:00,137,5,SIMULATED_COA
TT-6099,13092,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 00:53:00,2026-10-02 01:05:00,12,15,SIMULATED_COA
TT-6100,13092,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 01:10:00,2026-10-02 01:54:00,44,15,SIMULATED_COA
TT-6101,13092,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 02:04:00,2026-10-02 02:36:00,32,15,SIMULATED_COA
TT-6102,13092,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 02:46:00,2026-10-02 03:24:00,38,15,SIMULATED_COA
TT-6103,13092,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 03:29:00,2026-10-02 04:27:00,58,15,SIMULATED_COA
TT-6104,13092,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 04:32:00,2026-10-02 05:53:00,81,15,SIMULATED_COA
TT-6105,17468,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 02:56:00,2026-10-02 04:41:00,105,8,SIMULATED_COA
TT-6106,17468,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 04:43:00,2026-10-02 05:58:00,75,8,SIMULATED_COA
TT-6107,17468,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 06:03:00,2026-10-02 06:52:00,49,8,SIMULATED_COA
TT-6108,17468,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 06:57:00,2026-10-02 07:39:00,42,8,SIMULATED_COA
TT-6109,17468,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 07:49:00,2026-10-02 08:46:00,57,8,SIMULATED_COA
TT-6110,17468,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 08:56:00,2026-10-02 09:12:00,16,8,SIMULATED_COA
TT-6111,16578,NDLS-GZB,NDLS-GZB-DN-FAST,DOWN,2026-10-02 13:58:00,2026-10-02 14:12:00,14,10,SIMULATED_COA
TT-6112,16578,GZB-ALJN,GZB-ALJN-DN,DOWN,2026-10-02 14:22:00,2026-10-02 15:13:00,51,10,SIMULATED_COA
TT-6113,16578,ALJN-TDL,ALJN-TDL-DN,DOWN,2026-10-02 15:15:00,2026-10-02 15:52:00,37,10,SIMULATED_COA
TT-6114,16578,TDL-ETW,TDL-ETW-DN,DOWN,2026-10-02 15:54:00,2026-10-02 16:38:00,44,10,SIMULATED_COA
TT-6115,16578,ETW-CNB,ETW-CNB-DN,DOWN,2026-10-02 16:43:00,2026-10-02 17:50:00,67,10,SIMULATED_COA
TT-6116,16578,CNB-PRYJ,CNB-PRYJ-DN,DOWN,2026-10-02 18:00:00,2026-10-02 19:34:00,94,10,SIMULATED_COA
TT-6117,19782,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 23:12:00,2026-10-03 00:46:00,94,10,SIMULATED_COA
TT-6118,19782,ETW-CNB,ETW-CNB-UP,UP,2026-10-03 00:56:00,2026-10-03 02:03:00,67,10,SIMULATED_COA
TT-6119,19782,TDL-ETW,TDL-ETW-UP,UP,2026-10-03 02:08:00,2026-10-03 02:52:00,44,10,SIMULATED_COA
TT-6120,19782,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-03 02:54:00,2026-10-03 03:31:00,37,10,SIMULATED_COA
TT-6121,19782,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-03 03:41:00,2026-10-03 04:32:00,51,10,SIMULATED_COA
TT-6122,19782,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-03 04:42:00,2026-10-03 04:56:00,14,10,SIMULATED_COA
TT-6123,15625,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 04:24:00,2026-10-02 06:09:00,105,8,SIMULATED_COA
TT-6124,15625,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 06:14:00,2026-10-02 07:29:00,75,8,SIMULATED_COA
TT-6125,15625,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 07:39:00,2026-10-02 08:28:00,49,8,SIMULATED_COA
TT-6126,15625,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 08:30:00,2026-10-02 09:12:00,42,8,SIMULATED_COA
TT-6127,15625,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 09:14:00,2026-10-02 10:11:00,57,8,SIMULATED_COA
TT-6128,15625,NDLS-GZB,NDLS-GZB-UP-SLOW,UP,2026-10-02 10:21:00,2026-10-02 10:37:00,16,8,SIMULATED_COA
TT-6129,17892,CNB-PRYJ,CNB-PRYJ-UP,UP,2026-10-02 05:31:00,2026-10-02 07:05:00,94,10,SIMULATED_COA
TT-6130,17892,ETW-CNB,ETW-CNB-UP,UP,2026-10-02 07:10:00,2026-10-02 08:17:00,67,10,SIMULATED_COA
TT-6131,17892,TDL-ETW,TDL-ETW-UP,UP,2026-10-02 08:27:00,2026-10-02 09:11:00,44,10,SIMULATED_COA
TT-6132,17892,ALJN-TDL,ALJN-TDL-UP,UP,2026-10-02 09:13:00,2026-10-02 09:50:00,37,10,SIMULATED_COA
TT-6133,17892,GZB-ALJN,GZB-ALJN-UP,UP,2026-10-02 09:55:00,2026-10-02 10:46:00,51,10,SIMULATED_COA
TT-6134,17892,NDLS-GZB,NDLS-GZB-UP-FAST,UP,2026-10-02 10:56:00,2026-10-02 11:10:00,14,10,SIMULATED_COA
TT-6135,FRT-0054,NDLS-GZB,NDLS-GZB-DN-SLOW,DOWN,2026-10-02 08:33:00,2026-10-02 08:53:00,20,5,SIMULATED_COA
